Index,Country,CityCode,CityName,Name,Longitude,Latitude,pop1975,pop1980,pop1990,pop2000,pop2010,pop2020,pop2025,pop2030,pop2040,pop2050,gr1975,gr2000,gr2020,gr2025,gr2050,nr1975,nr2000,nr2020,nr2025,nr2050
1758,Indonesia,8143,Selong,Selong,116.5120643,-8.62285899,154.6,175.6,265.4,406.8,478,528.2,568.1,690.5,716,723.6,1297,955,993,963,887,61,43,36,34,32
1759,Indonesia,7063,Semarang,Semarang,110.4326988,-7.032637181,1240.5,1534.2,1857.2,2188.5,2407.1,2694.1,2679.3,2657.8,2537.5,2425.8,127,142,180,186,245,8,6,6,7,9
1760,Indonesia,8031,Singaraja,Singaraja,115.0944312,-8.116793669,132,158.4,179.2,205.9,269.4,279.9,300.5,322.3,353.3,371.1,1456,1959,1957,1908,1876,66,73,70,65,65
1761,Indonesia,7947,Situbondo,Situbondo,114.0017411,-7.70377319,172.7,173.4,174.6,188.4,191.3,201.9,200.8,186.7,181.5,172.2,1173,2121,2782,2978,2984,57,78,91,96,97
1762,Indonesia,6648,Slawi,Slawi,109.0986716,-6.922812343,1310.2,1377.5,1683.5,1855.5,1818.7,1760.6,1733.4,1698.1,1493.4,1395.1,118,177,269,282,432,7,9,13,13,16
1763,Indonesia,8606,Sorong,Sorong,131.2892976,-0.882012923,0,0,0,98.2,163.5,254.2,299.2,336.4,418.6,483.8,2293,2786,2151,1921,1430,89,93,76,67,46
1764,Indonesia,6143,Subang,Subang,107.7658241,-6.559490705,95.8,101.6,132.1,164.3,201.1,219.9,244.4,264.9,331.4,364.3,1775,2330,2518,2386,1919,77,84,86,81,67
1765,Indonesia,6180,Sumedang,Sumedang,107.9334339,-6.833367518,111.7,117.5,194.9,229.2,284.2,308.9,324.9,340.1,367,397.4,1635,1769,1758,1767,1766,71,67,61,60,63
1766,Indonesia,7728,Surabaya,Surabaya,112.6874689,-7.380526983,3642.5,4102.8,5035.1,5721.9,6548.1,6860.7,6843.5,6807.1,6641.8,6342.8,32,39,50,54,76,2,3,3,3,3
1767,Indonesia,7158,Surakarta,Surakarta,110.7857468,-7.560219349,1317,1372.8,1477.4,1570,1580.5,1557.4,1538.6,1498.1,1435,1348.8,117,212,304,326,448,6,11,15,15,18
1768,Indonesia,2972,Tanjung Balai,Tanjung Balai,99.79765067,2.965812719,129.7,133.2,185.2,223.9,246.5,269.2,273.5,277.1,281.1,280.7,1480,1802,2029,2125,2435,69,68,72,73,75
1769,Indonesia,6086,Tarogong,Tarogong,107.9066093,-7.190834963,689.1,738.2,935.8,1393.4,1618.2,1782.9,1917,2021.2,2192.4,2254.5,282,240,265,259,270,17,14,12,11,11
1770,Indonesia,6234,Tasikmalaya,Tasikmalaya,108.2146888,-7.297835208,1090.5,1235.8,1673.5,2096.7,2165.1,2685.6,2827.3,2990.1,3222.4,3351.8,148,152,182,177,163,12,7,7,5,5
1771,Indonesia,2584,Tebing Tinggi,Tebing Tinggi,99.15962373,3.332012948,131.5,155.1,173.3,191.2,225.2,252.5,253.6,254.1,252,246.3,1464,2090,2172,2297,2645,67,77,77,79,84
1772,Indonesia,4561,Tembilahan,Tembilahan,103.1533096,-0.322168615,97.8,107.8,129.6,154.1,165.3,196.8,218.4,235.4,275.1,305.3,1763,2410,2837,2710,2271,76,87,94,89,72
1773,Indonesia,8582,Ternate,Ternate,127.3752656,0.789796749,51.2,61.7,100.8,139.4,178.3,234.5,267.8,302.6,370.7,419.4,2276,2527,2349,2174,1644,88,88,84,75,56
1774,Indonesia,8642,Timika,Timika,136.880613,-4.555188698,0,0,0,0,119.4,313.8,375.9,439.1,666.6,852.6,2293,2912,1736,1510,735,89,94,60,55,28
1775,Indonesia,7653,Tuban,Tuban,112.0518856,-6.899710488,161.4,163.8,175,193.3,205.8,205,204.6,203.7,199.1,189.1,1251,2070,2730,2916,2949,60,76,89,95,95
1776,Indonesia,7527,Tulungagung,Tulungagung,111.9512719,-8.086510143,372.7,455.2,542.1,645.7,733.7,737.8,728.9,705.3,655.1,564.1,526,553,695,735,1203,26,24,27,27,39
1777,Indonesia,6933,Wonosobo,Wonosobo,109.923849,-7.360126024,301.7,309.7,311.7,335.3,326.3,300.7,295.8,288,270.7,236.3,659,1177,1818,1959,2716,32,51,63,69,87
1778,Indonesia,7035,Yogyakarta,Yogyakarta,110.4347742,-7.774319057,1742.9,1973.8,2200.4,2500.9,2745.6,2831.2,2793.7,2719,2592.5,2432.4,80,124,170,179,242,4,5,5,6,8
1779,Iran (Islamic Republic of),4553,Abadan,Abadan,48.28244886,30.34912884,55.6,67.7,142.4,160.3,175.6,189.4,201,204.3,208.4,210.1,2222,2359,2903,2973,2863,35,36,48,49,48
1780,Iran (Islamic Republic of),4627,Ahwaz,Ahwaz,48.71857856,31.3438011,434.7,518.5,822.5,1027.8,1384.6,1570.1,1639.3,1688.6,1739.7,1769.2,437,326,303,297,325,5,6,5,5,5
1781,Iran (Islamic Republic of),4664,Arak,Arak,49.69596948,34.09101107,172.5,199.2,303.2,341.3,351.7,357.8,366.4,368.6,372.7,373.8,1175,1151,1518,1565,1860,12,16,22,25,28
1782,Iran (Islamic Republic of),2959,Ardabil,Ardabil,48.28884823,38.24668402,150.9,207.2,324.5,338.3,386.3,414.5,437.8,450.6,476,489.3,1317,1164,1282,1273,1409,16,17,19,19,20
1783,Iran (Islamic Republic of),5706,Babol,Babol,52.67707731,36.55297237,60.5,73.8,135.7,164.8,205.3,231.1,237.2,241.2,241.4,239.6,2161,2327,2395,2466,2687,34,35,41,41,44
1784,Iran (Islamic Republic of),7140,Bandar Abbas,Bandar Abbas,56.29846158,27.19510213,63.5,75.5,159.7,209.8,290,356.8,381,396.3,438.8,458.6,2119,1928,1519,1492,1510,32,29,23,22,22
1785,Iran (Islamic Republic of),6808,Bojnurd,Bojnurd,57.32849142,37.47406699,0,63.2,98.9,142.1,198.3,235.4,241.8,243.9,246.8,247.4,2293,2500,2339,2425,2639,38,40,39,39,41
1786,Iran (Islamic Republic of),4041,Borujerd,Borujerd,48.75294654,33.90085603,81.9,93.6,140.1,159.6,185.7,197.1,202.2,203.8,205.5,205.2,1907,2365,2831,2943,2886,25,37,46,47,49
1787,Iran (Islamic Republic of),4252,Dezful,Dezful,48.40689451,32.37909234,94.9,108.3,158.6,185.8,208.7,221.9,229,230.5,236.2,238.8,1784,2146,2488,2564,2696,24,32,42,42,45
1788,Iran (Islamic Republic of),7296,Fahraj,Fahraj,58.8834316,28.94729436,0,0,0,61.8,127.6,195.5,211.3,224.9,248.5,269.1,2293,2884,2859,2811,2511,38,49,47,46,39
1789,Iran (Islamic Republic of),3955,Famenin,Famenin,48.97350595,35.12015319,0,0,67.8,110.2,242.2,309.4,320.6,326.2,331.7,334.6,2293,2716,1755,1793,2084,38,41,28,30,31
1790,Iran (Islamic Republic of),6246,Gorgan,Gorgan,54.44084674,36.8368735,74.5,86.7,145.1,177.4,256.3,301.8,310.6,311.6,315.2,313.2,1992,2225,1812,1849,2222,29,34,30,32,34
1791,Iran (Islamic Republic of),3571,Hamedan,Hamedan,48.51733389,34.79930744,124,150.3,237.8,312.1,413.1,480.6,498.3,501.7,507.5,506.8,1525,1282,1099,1109,1361,17,21,17,17,18
1792,Iran (Islamic Republic of),5884,Isfahan,Isfahan,51.65321713,32.66821582,400.4,482.1,898.6,1142.5,1490.9,1733.5,1844.4,1931.8,2096.6,2263.1,479,295,277,272,269,6,4,4,4,4
1793,Iran (Islamic Republic of),5114,Karaj,Karaj,50.97611534,35.75953695,861.7,1020.4,1681.2,1965.7,2630.6,3347.8,3598.7,3727.5,3932.8,4064.6,206,165,134,131,134,3,3,3,3,3
1794,Iran (Islamic Republic of),5609,Kashan,Kashan,51.43151438,33.98461199,0,0,0,99.3,157.7,210,218.6,243.1,245.9,245.4,2293,2776,2652,2707,2654,38,43,44,45,43
1795,Iran (Islamic Republic of),6438,Kavar,Kavar,52.6931039,29.20288325,155.1,181.6,294.9,438.5,640.3,813,857.3,886.5,932.8,964.7,1290,878,619,610,634,15,12,11,10,10
1796,Iran (Islamic Republic of),7086,Kerman,Kerman,57.05961323,30.282256,62.7,100.5,224,316,406,486,517.2,528.8,556.9,573.3,2131,1264,1086,1073,1178,33,18,16,16,15
1797,Iran (Islamic Republic of),3078,Kermanshah,Kermanshah,47.08816014,34.3389147,251.1,300.9,463.2,577.8,717.7,815.4,837.2,844.4,852.1,851.8,820,634,614,629,737,8,9,10,11,12
1798,Iran (Islamic Republic of),6718,Kharameh,Kharameh,53.31145986,29.50221189,181.5,214.6,378.2,540.6,759.9,925.9,983.1,1023,1083.7,1125,1131,687,533,523,544,11,10,8,8,8
1799,Iran (Islamic Republic of),3910,Khorramabad,Khorramabad,48.3529631,33.4869622,157.4,183,276.1,315.6,318.7,310.7,324.1,327.2,330.2,329.8,1279,1267,1749,1770,2115,14,20,27,29,32
1800,Iran (Islamic Republic of),7072,Mashhad,Mashhad,59.48844142,36.34170459,1322.5,1705.2,2928.6,3470.1,4394.4,5199.4,5398.2,5493.7,5621,5669.8,115,71,75,75,93,2,2,2,2,2
1801,Iran (Islamic Republic of),7309,MohammadAbad-e Rigan,MohammadAbad-e Rigan,59.01703351,28.65141952,0,0,0,64,129.1,205.6,225.9,242.1,273.4,301,2293,2879,2719,2608,2293,38,48,45,43,35
1802,Iran (Islamic Republic of),4737,Mollasani,Mollasani,48.88539767,31.58627439,69.3,82.9,125.1,158.9,205.9,250.5,262.2,269.2,279.3,285.2,2050,2368,2184,2225,2405,31,38,37,38,37
1803,Iran (Islamic Republic of),7283,Narmashir,Narmashir,58.69621465,28.94287896,0,0,0,75.4,167.4,297.3,329.5,354.6,403.4,463.7,2293,2853,1839,1742,1488,38,45,31,27,21
1804,Iran (Islamic Republic of),7030,Neyshabur,Neyshabur,58.79470667,36.21329129,75.5,88.6,136.1,206.9,224.9,232.9,240.4,242.1,246,246.3,1974,1949,2378,2440,2645,28,30,40,40,42
1805,Iran (Islamic Republic of),5509,Pardis,Pardis,51.83550693,35.73530849,0,0,0,64.7,171.2,249.3,263.5,271.8,280.3,285.4,2293,2877,2195,2214,2402,38,47,38,37,36
1806,Iran (Islamic Republic of),5534,Pishva,Pishva,51.71980066,35.31270237,71.5,81.9,118.2,216.5,310.7,364.8,388.2,406.1,423.1,428.5,2026,1857,1491,1467,1611,30,28,21,21,24
1807,Iran (Islamic Republic of),452,Qaraziadin,Qaraziadin,45.02494024,38.89039385,76.9,88.7,131.7,177.8,221.4,254.9,264.9,270.6,276.6,279.1,1951,2220,2144,2201,2451,27,33,36,35,38
1808,Iran (Islamic Republic of),5455,Qarchak,Qarchak,51.61840925,35.36810887,80.4,96,273.6,315.8,340.6,353.3,369.8,379.9,405.2,417.8,1921,1265,1533,1544,1654,26,19,24,24,26
1809,Iran (Islamic Republic of),4367,Qazvin,Qazvin,50.00715562,36.28472587,116.6,140.8,218.2,264,304.3,337.5,355.9,367.5,386.4,396.6,1591,1541,1610,1599,1770,20,22,26,26,27
1810,Iran (Islamic Republic of),5374,Qom,Qom,50.87334786,34.6395751,105,155.6,366.5,508.9,645.4,791,815.4,827.1,848.6,852.7,1686,742,640,644,733,22,11,12,12,11
1811,Iran (Islamic Republic of),3725,Rasht,Rasht,49.58792212,37.2789932,193.8,224.6,338.7,393.1,484.9,550.5,579.5,600,623.9,647.6,1065,998,954,948,1026,10,14,14,14,14
1812,Iran (Islamic Republic of),5082,Safadasht,Safadasht,50.82647287,35.68499156,0,0,69.9,98.9,207.2,288.6,315.1,341.6,397.8,428.9,2293,2780,1898,1822,1607,38,44,32,31,23
1813,Iran (Islamic Republic of),2898,Sanandaj,Sanandaj,46.99788126,35.3064955,122.6,138.9,207.8,239.9,288.7,306.2,325.4,331.7,336.4,336.9,1536,1685,1778,1764,2071,18,26,29,28,30
1814,Iran (Islamic Republic of),2836,Sareyn,Sareyn,48.0738875,38.1506152,108.8,124.4,180.5,243.8,338.2,386,413.8,435.8,468.8,494.1,1651,1661,1393,1359,1395,21,24,20,20,19
1815,Iran (Islamic Republic of),5905,Sari,Sari,53.06330207,36.5616547,120.2,142.9,211.5,239.1,251.7,259.4,263.9,263.7,263.6,261.4,1553,1691,2109,2212,2558,19,27,34,36,40
1816,Iran (Islamic Republic of),6703,Sarvestan,Sarvestan,53.2237116,29.2714724,240.2,287,445.4,589,813,979.9,1039.2,1080.1,1143.1,1189.3,862,619,508,491,518,9,8,7,7,7
1817,Iran (Islamic Republic of),6300,Shiraz,Shiraz,52.52183592,29.61307715,533.3,755.8,1183.9,1121.9,1009.6,866.3,914.5,929.6,956.3,982.9,357,304,570,566,616,4,5,9,9,9
1818,Iran (Islamic Republic of),5984,Surak,Surak,53.22544816,36.59768002,0,0,102.7,150,189.7,213.2,220.8,224.5,226.7,231,2293,2437,2609,2672,2749,38,39,43,44,47
1819,Iran (Islamic Republic of),1412,Tabriz,Tabriz,46.29621503,38.06596223,389,500.8,814.9,934.9,1138.6,1261.2,1309,1328,1358,1366.3,494,367,384,393,443,7,7,6,6,6
1820,Iran (Islamic Republic of),6422,Tasouj,Tasouj,52.7123849,29.26551982,0,0,84.8,100,143.6,174.2,201.1,210.4,224.1,235.1,2293,2773,2965,2968,2723,38,42,49,48,46
1821,Iran (Islamic Republic of),5264,Tehrān (Tehran),Tehran,51.34926553,35.68490787,4265.1,5107.8,6650.2,6999.2,7713.9,8889.2,9175,9335,9477.9,9499.5,27,31,39,38,42,1,1,1,1,1
1822,Iran (Islamic Republic of),857,Urmia,Urmia,45.06050894,37.54739609,169.1,207.6,327.9,416.4,578,675.3,698.1,707,726.5,730,1199,925,771,771,875,13,13,13,13,13
1823,Iran (Islamic Republic of),6763,Yazd,Yazd,54.35636943,31.88163913,54.1,81.4,168.1,243.2,363.8,463.5,485.4,498.8,523.5,540,2237,1666,1142,1141,1271,36,25,18,18,17
1824,Iran (Islamic Republic of),7335,Zahedan,Zahedan,60.85480965,29.49266327,0,101.2,277.7,382.8,464.8,515,531.5,535.7,542,543.4,2293,1025,1029,1043,1261,38,15,15,15,16
1825,Iran (Islamic Republic of),3305,Zanjan,Zanjan,48.49499021,36.67793159,104.3,122.3,189.7,245.5,304.7,352.7,371,382.9,407.1,419.1,1694,1652,1537,1539,1645,23,23,25,23,25
1826,Iran (Islamic Republic of),7192,جیرفت,جیرفت,57.74480447,28.67701763,0,0,0,66.2,164.4,255.9,276,286.9,304.5,319.3,2293,2873,2138,2102,2178,38,46,35,34,33
1827,Iran (Islamic Republic of),4773,ویس,ویس,48.87813862,31.48885573,53.3,104.2,158.8,196.6,248.5,288,305,318.1,335.6,346.2,2249,2036,1904,1881,2011,37,31,33,33,29
1828,Iraq,4477,Ad Diwaniyah,Ad Diwaniyah,44.92401526,31.99253576,191,221.1,286.6,463.2,612.3,802.5,894.5,988.7,1214,1390.1,1082,832,628,577,436,7,7,11,11,11
1829,Iraq,3861,Al Hillah,Al Hillah,44.26578135,32.52642324,132.3,163.3,214.6,294.1,521.3,894.4,1055.3,1247.4,1656.5,2062.5,1451,1360,555,486,291,11,14,8,7,5
1830,Iraq,3076,Al Mushahidah,Al Mushahidah,44.23183033,33.63196493,215.4,242,317.2,493.8,548.3,721,813.5,915.5,1119.4,1310.8,966,770,716,648,463,6,6,13,14,13
1831,Iraq,4735,Al-Kut,Al-Kut,45.82599401,32.51401956,86.4,109.3,144.2,230.2,319.5,440.3,491.2,540.5,648.4,731.9,1861,1761,1212,1132,871,17,15,17,17,17
1832,Iraq,4039,Al-Najaf,Al-Najaf,44.33815268,32.02040076,173.3,214.2,343.4,599.6,820.6,1183.2,1273.5,1414.5,1599.6,1761.2,1166,604,412,403,330,8,5,5,5,6
1833,Iraq,4947,Al-Shatrah,Al-Shatrah,46.17227517,31.40852477,51.8,60.9,76.8,135.1,189.3,275.8,307.7,343.7,418.4,488.7,2267,2553,1988,1870,1413,19,20,21,21,21
1834,Iraq,5080,Amarah,Amarah,47.14725679,31.84276078,122.5,149.7,200.5,307.7,432.8,595,645.6,701.3,812,894.6,1537,1301,887,836,691,12,12,15,15,15
1835,Iraq,4699,As Samawah,As Samawah,45.28163721,31.31313884,54.1,71,100.9,168.1,243.4,351.7,393.9,445.3,542.8,656.1,2237,2305,1540,1443,1011,18,18,19,19,19
1836,Iraq,5290,Az Zubayr,Az Zubayr,47.70811555,30.38247671,0,0,68.5,120,152.9,207.4,220.7,238.9,284,317.2,2293,2646,2694,2674,2194,20,21,25,25,26
1837,Iraq,3303,Baghdād (Baghdad),Baghdad,44.38863525,33.33712225,2035.8,2507.7,3306.4,4272.1,4778.3,6133.6,6390.7,6666.5,7079.2,7464.5,65,52,62,63,63,1,1,1,1,1
1838,Iraq,5262,Basra,Basra,47.79993527,30.51727055,349.4,426.1,587.3,975,1335.8,1859.9,2033.6,2193.7,2517.2,2811.5,564,347,257,241,197,4,2,2,2,2
1839,Iraq,854,Duhok,Duhok,42.94249,36.85886924,0,0,0,115.6,414,855,969.7,1105.7,1394.7,1652.6,2293,2680,581,535,357,20,23,9,9,8
1840,Iraq,2345,Erbil,Erbil,44.02628392,36.18413194,400.7,456.3,567.9,722.6,1024,1341.1,1582.8,1766.1,2184.8,2503.7,478,486,359,312,231,2,4,4,4,4
1841,Iraq,2957,Fallujah,Fallujah,43.78297283,33.35121752,87.8,101.8,130.3,198.5,255.5,342.6,359.7,377.5,439.1,472.5,1841,2015,1586,1586,1462,15,17,20,20,22
1842,Iraq,1697,Gayara,Gayara,43.28878052,35.76976753,0,0,0,0,53.2,211,242.7,279,425.8,535.9,2293,2912,2640,2413,1278,20,27,23,23,20
1843,Iraq,3515,Jafar Muhammad Ali,Jafar Muhammad Ali,44.38042098,33.65595084,149,169.5,196.2,300.2,389.5,518,570.9,624.8,732.7,836,1330,1331,1017,960,753,9,13,16,16,16
1844,Iraq,3462,Karbala,Karbala,44.01662359,32.60492015,102.9,143.7,227.4,397.8,602,920.7,1022.9,1125.5,1338.7,1566.9,1712,982,536,501,377,14,10,7,8,9
1845,Iraq,2835,Kirkuk,Kirkuk,44.38804761,35.44707123,118.4,147.8,258.6,451.2,686.3,1050.7,1153.2,1261.2,1493.1,1675.9,1572,853,475,444,351,13,9,6,6,7
1846,Iraq,1410,Mosul,Mosul,43.10479552,36.34006882,367.6,429.5,555.8,791.5,1016.3,1479,1665.2,1837.5,2198.7,2525.2,533,442,319,293,227,3,3,3,3,3
1847,Iraq,5015,Nasiriyah,Nasiriyah,46.25353479,31.04807066,137.2,160.2,209.7,356.5,525.8,750.1,813.8,879.7,1009.4,1162.5,1415,1104,681,647,532,10,11,12,13,14
1848,Iraq,2496,Ramadi,Ramadi,43.30248922,33.42507383,87.6,103.6,132.6,215.1,301.4,415.2,449.2,536.4,601.4,666,1843,1872,1279,1240,991,16,16,18,18,18
1849,Iraq,2771,Samarra,Samarra,43.87116762,34.19148441,0,53.5,67.9,102.2,133.3,189.3,201.1,214.4,238.9,255.8,2293,2758,2904,2968,2592,20,25,26,27,27
1850,Iraq,3134,Shorsh,Shorsh,44.83654081,35.5221272,0,0,50.1,115.2,171,219.5,245.6,277.3,333.8,384.7,2293,2682,2524,2374,1823,20,24,22,22,24
1851,Iraq,3907,Sulaymaniyah,Sulaymaniyah,45.42121434,35.56428197,250.4,286.5,339.8,460.7,607.4,816.5,907.8,999.4,1242.8,1427.6,824,836,613,569,419,5,8,10,10,10
1852,Iraq,5048,Suq al Shyukh,Suq al Shyukh,46.46121646,30.89307764,0,0,0,63.6,122.7,184.7,206,228.4,292.2,349.3,2293,2882,2932,2893,1995,20,26,27,26,25
1853,Iraq,727,Tal Afar,Tal Afar,42.44486846,36.37571585,0,58,73.5,117.9,155.2,208.4,237.5,274.8,345,416.5,2293,2664,2681,2464,1661,20,22,24,24,23
1854,Iraq,593,Zakho,Zakho,42.68184234,37.14865218,0,0,66.4,157,338.9,700.9,814.5,912.7,1111.5,1330.5,2293,2383,741,645,454,20,19,14,12,12
1855,Ireland,377,Dublin,Dublin,-6.271797677,53.33070265,798.6,854.7,845.7,888,981.4,1084.5,1142.7,1180.3,1225.1,1246.6,230,390,456,452,491,1,1,1,1,1
1856,Israel,285,Ashdod,Ashdod,34.64875266,31.79881063,65.4,76.8,95.4,161.1,190.9,265.9,286.3,306.7,343.5,379.6,2093,2351,2062,2032,1842,6,6,4,4,7
1857,Israel,1864,Beersheba,Beersheba,34.78834046,31.25304007,89.5,101.3,124,165.2,180.2,198.1,214.1,227,275.9,309.7,1827,2325,2817,2766,2238,5,4,9,9,9
1858,Israel,583,Haifa,Haifa,35.02376737,32.81247524,164.1,198.2,325.7,419.3,420.9,440.6,484.8,520.8,597.9,681.4,1230,915,1211,1143,963,3,3,3,3,3
1859,Israel,2488,Jerusalem,Jerusalem,35.18950673,31.77533461,262.3,308.9,391,564.8,722.2,866,920.5,973.3,1080.4,1197.6,767,654,571,563,515,2,2,2,2,2
1860,Israel,2184,Modiin-Maccabim-Reut,Modiin-Maccabim-Reut,35.00862816,31.89875342,0,0,63.1,141.4,193.3,265.9,285.8,311.3,353.5,398.5,2293,2506,2062,2038,1760,7,7,4,5,6
1861,Israel,2413,Nazareth,Nazareth,35.30346021,32.70775502,159.9,164.1,183.7,163,186.7,208.2,265.6,300.8,361,437.7,1261,2339,2685,2195,1578,4,5,8,6,4
1862,Israel,844,Netanya,Netanya,34.86040092,32.31945672,0,52.5,75,110.8,184.6,239.5,257.7,286.9,336.4,407.3,2293,2711,2298,2262,1709,7,8,6,7,5
1863,Israel,1075,Rehovot,Rehovot,34.81019171,31.89324153,0,0,55,107.2,136.1,235.1,249.9,263.3,309.2,356.1,2293,2731,2343,2334,1960,7,9,7,8,8
1864,Israel,439,Tel Aviv,Tel Aviv,34.822235,32.06784979,599.7,787.1,1043.8,1675.9,2002.3,2468.6,2642.9,2809.1,3149.6,3483.1,317,190,193,190,154,1,1,1,1,1
1865,Italy,5419,Bari,Bari,16.87006734,41.10815198,218.3,245.1,250.8,246.1,226.4,226.3,221.7,215.6,204.6,192.7,944,1650,2447,2664,2934,12,12,14,14,16
1866,Italy,2169,Bergamo,Bergamo,9.657651444,45.69734911,152.6,176.8,209.5,225.1,305,398,398.1,395.1,387.1,375.4,1301,1796,1346,1425,1854,17,14,10,10,10
1867,Italy,3342,Bologna,Bologna,11.34039272,44.49443943,447.7,449,433.6,410.4,426.3,443.7,443.8,440.7,432.5,416.9,422,946,1202,1253,1660,7,8,8,8,7
1868,Italy,2547,Brescia,Brescia,10.21879732,45.54570719,172.3,179.5,186.8,189.8,194,206.9,206.9,205.3,201.1,193.7,1179,2106,2700,2880,2931,15,16,16,16,15
1869,Italy,1047,Busto Arsizio,Busto Arsizio,8.898570114,45.60271547,237.5,242.9,242.3,251,287.1,302.9,302.8,300.4,294.2,285.8,877,1615,1803,1893,2399,11,11,11,11,11
1870,Italy,2246,Cagliari,Cagliari,9.141992582,39.23661473,238.4,255.2,274.2,274.9,266.3,262.8,253.8,248,238,226.7,872,1458,2088,2296,2779,10,10,12,12,12
1871,Italy,4762,Caserta,Caserta,14.30578636,41.06532839,180.8,191.7,218.5,231.7,242.5,256.5,252.4,241.6,230.2,212.3,1136,1743,2133,2306,2849,14,13,13,13,13
1872,Italy,5072,Catania,Catania,15.07072086,37.52650538,432.9,456.3,465.2,465.4,465.6,469.2,453.4,441,415.8,388.7,438,828,1132,1229,1802,8,7,7,7,9
1873,Italy,3287,Florence,Florence,11.23237077,43.78000154,431.5,437.5,421.5,382.9,423.7,430.9,430.8,427.6,419.2,405.7,442,1024,1236,1298,1722,9,9,9,9,8
1874,Italy,1162,Genoa,Genoa,8.921406791,44.41779404,741.5,722.7,658,597.6,560.4,537.8,532.5,523.3,505.4,484,257,606,976,1042,1428,5,6,6,6,6
1875,Italy,1848,Milan,Milan,9.192403514,45.51814674,2544.7,2587.7,2545.1,2494.8,2524.7,2598.6,2599,2580.4,2531.5,2453.3,50,125,188,194,237,2,2,2,2,1
1876,Italy,4726,Naples,Naples,14.30921107,40.86145425,2594.4,2717.1,2792.5,2838.9,2840.4,2817.7,2767.9,2702.1,2568.4,2403.8,47,95,172,181,250,1,1,1,1,2
1877,Italy,3607,Padua,Padua,11.88222628,45.41126005,166.2,178,181.1,182.1,186.9,196.8,201.3,200,192.3,187.9,1218,2190,2837,2966,2954,16,17,18,18,18
1878,Italy,4616,Palermo,Palermo,13.34669079,38.12195949,670.5,699.7,723.1,724.9,708.7,680.8,667.4,647.7,612,571.4,288,484,765,812,1187,6,5,5,5,5
1879,Italy,4690,Pescara,Pescara,14.19950751,42.47003932,147.8,156,168.4,173,187,203.5,203.8,202.6,196.5,191.5,1342,2269,2755,2930,2940,18,18,17,17,17
1880,Italy,4156,Roma (Rome),Rome,12.51402597,41.88870356,1938.7,2008.4,2245.2,2212.8,2253.8,2373.6,2376.5,2362,2324,2268.7,70,139,201,207,266,3,3,3,3,3
1881,Italy,61,Turin,Turin,7.647228943,45.06610959,1275.9,1291.6,1207.6,1139.4,1141.1,1163.6,1151,1129.9,1090.3,1036.9,123,297,421,447,586,4,4,4,4,4
1882,Italy,2939,Verona,Verona,10.98951723,45.43775524,192,197.7,201.9,205.7,204.8,212.8,214.6,211.6,208.1,203.3,1076,1962,2618,2755,2895,13,15,15,15,14
1883,Jamaica,776,Kingston,Kingston,-76.79771824,18.01119509,533.8,551.7,579.7,594.2,607.9,596.7,598,592,570.9,533.6,356,611,881,912,1284,1,1,1,1,1
1884,Jamaica,643,Portmore,Portmore,-76.9488799,17.99701231,210.3,222.3,264.5,333.2,346.6,347.8,347.7,344.6,333,314.5,988,1183,1558,1644,2213,2,2,2,2,2
1885,Japan,4302,Akita,Akita,140.1049917,39.72349635,184.3,205.7,245.3,276.3,262.7,231.4,225.2,217.4,205.2,184.6,1111,1444,2391,2615,2963,31,39,39,38,40
1886,Japan,759,Asahikawa,Asahikawa,142.382781,43.77570451,215.1,264.5,305.6,333.5,319.3,304.6,298.5,291.6,274,260.7,968,1182,1789,1930,2562,29,31,29,29,28
1887,Japan,4564,Fukui,Fukui,136.2209014,36.0699562,89.2,95.2,167.6,225.8,215.4,206.6,201.5,194.6,181.4,168.2,1829,1791,2706,2959,2985,40,42,43,43,42
1888,Japan,884,Fukuoka,Fukuoka,130.4259177,33.58655232,1869.3,1916.6,2110.5,2167.7,2247.2,2274.9,2225.1,2169.5,2054.9,1935.4,75,145,209,226,302,4,4,4,4,4
1889,Japan,3586,Fukuyama,Fukuyama,133.4003228,34.48671174,119.5,125.1,193.6,359.5,364.9,368.4,355.4,344.8,317.4,244,1564,1097,1476,1605,2660,37,29,23,23,29
1890,Japan,2724,Hakodate,Hakodate,140.7443538,41.7986646,342.8,346.7,313.2,291.6,274.2,267.2,261.6,255.2,242.5,229.9,581,1370,2046,2226,2755,23,34,34,33,30
1891,Japan,5933,Hamamatsu,Hamamatsu,137.7401214,34.73417884,347.7,391.1,385.8,368.3,678.8,291.7,282.1,276.5,249.3,213.8,566,1076,1878,2061,2841,22,28,30,30,33
1892,Japan,4378,Himeji,Himeji,134.657126,34.81871963,520.5,537.9,504.6,489.9,489.6,507.5,494.1,479.5,433.5,401,360,778,1039,1124,1740,11,19,15,15,16
1893,Japan,3037,Hiroshima,Hiroshima,132.4510377,34.40591245,1243.2,1249.9,1295.3,1288.3,1264.2,1220.9,1185.8,1146.1,1069,971.3,126,258,399,435,626,7,6,8,8,9
1894,Japan,3481,Kagoshima,Kagoshima,130.5334143,31.57262731,368.5,442.1,522.6,574.4,536.4,495.2,484.2,470.4,441.1,417.3,532,639,1069,1145,1658,21,13,16,16,15
1895,Japan,4416,Kanazawa,Kanazawa,136.6318671,36.56632475,407.4,464.3,511.9,573.5,553.2,546.6,533.7,515,476,449.3,475,640,958,1040,1549,17,14,14,14,14
